region	chr	midPos	Nsites
(1,15)(29298,29354)(10000,60000)	NODE_922_length_29371_cov_3.881252	35000	16	0.114440
(22,26)(13101,29359)(10000,60000)	NODE_924_length_29360_cov_3.526708	35000	6	0.047525
(39,39)(19562,19562)(10000,60000)	NODE_926_length_29350_cov_3.459335	35000	2	0.044970
(36,39)(23258,23275)(10000,60000)	NODE_928_length_29347_cov_3.182542	35000	5	0.002080
(1,3)(43749,43756)(40000,90000)	NODE_92_length_48092_cov_3.743275	65000	4	0.001538
(3,27)(19026,29287)(10000,60000)	NODE_930_length_29323_cov_3.515535	35000	26	0.067838
(1,1)(26150,26150)(20000,70000)	NODE_936_length_29283_cov_4.010588	45000	2	0.033578
(7,14)(29219,29269)(20000,70000)	NODE_937_length_29277_cov_3.335767	45000	9	0.045383
(1,72)(18937,28075)(10000,60000)	NODE_938_length_29272_cov_3.644740	35000	73	0.029879
(1,57)(20462,21812)(10000,60000)	NODE_939_length_29271_cov_3.823941	35000	58	0.046101
(1,1)(21557,21557)(10000,60000)	NODE_946_length_29210_cov_3.730239	35000	2	0.116583
(5,6)(22516,22537)(10000,60000)	NODE_948_length_29204_cov_4.114482	35000	3	0.050408
(1,1)(17704,17704)(10000,60000)	NODE_949_length_29201_cov_3.421724	35000	2	0.019445
(1,7)(10310,14478)(10000,60000)	NODE_950_length_29179_cov_3.686245	35000	8	0.049839
(47,59)(26027,29060)(20000,70000)	NODE_955_length_29160_cov_3.637452	45000	14	0.012416
(2,3)(22175,22176)(20000,70000)	NODE_959_length_29140_cov_3.934782	45000	3	0.054541
(12,16)(41072,41099)(10000,60000)	NODE_95_length_47810_cov_3.397267	35000	6	0.075718
(7,59)(11884,29067)(10000,60000)	NODE_961_length_29124_cov_3.386770	35000	54	0.035591
(2,39)(25070,25190)(10000,60000)	NODE_964_length_29092_cov_3.594764	35000	39	0.031989
(36,52)(21948,22613)(10000,60000)	NODE_968_length_29042_cov_3.105518	35000	18	0.068675
(1,4)(40073,40115)(40000,90000)	NODE_96_length_47623_cov_3.731209	65000	5	0.054785
(8,28)(22182,28832)(20000,70000)	NODE_970_length_29035_cov_3.026921	45000	22	0.020681
(15,15)(12871,12871)(10000,60000)	NODE_975_length_29013_cov_3.403611	35000	2	0.011097
(1,1)(14063,14063)(10000,60000)	NODE_97_length_47612_cov_3.944373	35000	2	0.092914
(83,83)(17725,17725)(10000,60000)	NODE_984_length_28903_cov_3.677475	35000	2	0.066450
(25,25)(20008,20008)(20000,70000)	NODE_985_length_28887_cov_3.468390	45000	2	0.023072
(77,258)(20922,26226)(20000,70000)	NODE_986_length_28871_cov_3.899833	45000	183	0.042564
