region	chr	midPos	Nsites
(7,107)(16239,58967)(10000,60000)	NODE_32_length_59289_cov_3.442845	35000	102	0.085123
(9,106)(11326,35507)(10000,60000)	NODE_330_length_37925_cov_3.476048	35000	99	0.079400
(39,68)(11182,37643)(10000,60000)	NODE_331_length_37867_cov_3.729295	35000	31	0.213027
(1,19)(20314,37338)(20000,70000)	NODE_332_length_37862_cov_3.790191	45000	20	0.110692
(1,208)(10327,37289)(10000,60000)	NODE_333_length_37779_cov_3.312792	35000	209	0.066737
(1,62)(22486,32804)(20000,70000)	NODE_334_length_37719_cov_2.941574	45000	63	0.081574
(1,52)(16145,37672)(10000,60000)	NODE_335_length_37682_cov_3.370673	35000	53	0.152424
(13,59)(10370,33890)(10000,60000)	NODE_336_length_37673_cov_3.431761	35000	48	0.149417
(21,37)(13886,35127)(10000,60000)	NODE_337_length_37657_cov_4.169711	35000	18	0.384512
(10,17)(11635,27950)(10000,60000)	NODE_338_length_37640_cov_3.878746	35000	9	0.113048
(1,58)(12777,22510)(10000,60000)	NODE_339_length_37626_cov_3.445359	35000	59	0.188888
(87,316)(10529,51225)(10000,60000)	NODE_33_length_58250_cov_3.576826	35000	231	0.090342
(1,212)(35918,37236)(20000,70000)	NODE_340_length_37563_cov_3.672726	45000	213	0.065876
(1,31)(11414,35944)(10000,60000)	NODE_341_length_37541_cov_4.090193	35000	32	0.261543
(29,550)(10296,37444)(10000,60000)	NODE_342_length_37512_cov_4.667869	35000	523	0.097673
(15,38)(12188,35742)(10000,60000)	NODE_343_length_37506_cov_3.471917	35000	25	0.103816
(3,31)(17306,37343)(10000,60000)	NODE_344_length_37485_cov_3.593217	35000	30	0.344345
(12,166)(10562,31170)(10000,60000)	NODE_345_length_37471_cov_3.495933	35000	156	0.075963
(178,247)(12114,31321)(10000,60000)	NODE_346_length_37457_cov_3.716955	35000	71	0.134503
(12,266)(10445,32287)(10000,60000)	NODE_347_length_37442_cov_3.486303	35000	256	0.074967
(4,28)(10079,36725)(10000,60000)	NODE_348_length_37430_cov_3.625994	35000	26	0.169976
(7,23)(11966,34370)(10000,60000)	NODE_349_length_37405_cov_3.685493	35000	18	0.166901
(3,88)(10408,56491)(10000,60000)	NODE_34_length_58130_cov_3.719667	35000	87	0.218928
(15,15)(33734,33734)(10000,60000)	NODE_350_length_37402_cov_3.463796	35000	2	0.075752
(27,64)(17286,37108)(10000,60000)	NODE_351_length_37384_cov_3.658361	35000	39	0.182225
(11,159)(10795,35807)(10000,60000)	NODE_352_length_37364_cov_3.455816	35000	150	0.051630
(4,36)(18649,35030)(10000,60000)	NODE_353_length_37362_cov_3.784290	35000	34	0.111243
(1,14)(21975,32293)(20000,70000)	NODE_354_length_37335_cov_3.899130	45000	15	0.102192
(36,42)(18479,35237)(10000,60000)	NODE_355_length_37304_cov_3.533100	35000	8	0.125059
(6,12)(10587,37156)(10000,60000)	NODE_356_length_37258_cov_3.874728	35000	8	0.386375
(37,66)(11473,33030)(10000,60000)	NODE_357_length_37244_cov_3.712209	35000	31	0.251773
(10,42)(10788,27876)(10000,60000)	NODE_358_length_37236_cov_3.654496	35000	34	0.310373
(23,76)(12602,27675)(10000,60000)	NODE_359_length_37217_cov_3.567972	35000	55	0.094017
(12,130)(10097,54148)(10000,60000)	NODE_35_length_57784_cov_3.561099	35000	120	0.090184
(148,176)(10750,29462)(10000,60000)	NODE_360_length_37214_cov_3.558561	35000	30	0.109532
(9,48)(10154,35627)(10000,60000)	NODE_361_length_37194_cov_6.462192	35000	41	0.124101
(8,50)(15910,35046)(10000,60000)	NODE_362_length_37133_cov_3.294432	35000	44	0.202667
(150,530)(10436,36105)(10000,60000)	NODE_363_length_37030_cov_3.157456	35000	382	0.054321
(249,558)(10033,34009)(10000,60000)	NODE_364_length_37019_cov_3.835536	35000	311	0.108444
(2,22)(10453,36574)(10000,60000)	NODE_365_length_36963_cov_3.851671	35000	22	0.239919
(31,369)(12507,30897)(10000,60000)	NODE_366_length_36851_cov_3.331193	35000	340	0.076979
(6,860)(10829,33216)(10000,60000)	NODE_367_length_36843_cov_3.523296	35000	856	0.079720
(6,111)(12018,34390)(10000,60000)	NODE_368_length_36820_cov_3.859944	35000	107	0.061292
(73,91)(10393,26400)(10000,60000)	NODE_369_length_36792_cov_3.280789	35000	20	0.253315
(11,45)(10927,56908)(10000,60000)	NODE_36_length_57678_cov_3.446708	35000	36	0.086505
(3,12)(14963,35285)(10000,60000)	NODE_370_length_36789_cov_3.401554	35000	11	0.052327
(4,11)(24691,29380)(10000,60000)	NODE_371_length_36771_cov_3.635035	35000	9	0.343200
(31,132)(10121,36547)(10000,60000)	NODE_372_length_36771_cov_3.200098	35000	103	0.078727
(1,11)(12336,35484)(10000,60000)	NODE_373_length_36764_cov_3.690031	35000	12	0.390691
(5,26)(14408,28497)(10000,60000)	NODE_374_length_36763_cov_3.771711	35000	23	0.197543
(2,63)(11673,36720)(10000,60000)	NODE_376_length_36727_cov_3.316780	35000	63	0.068714
(1,13)(11388,32511)(10000,60000)	NODE_377_length_36707_cov_3.540483	35000	14	0.096719
(19,44)(11367,36359)(10000,60000)	NODE_378_length_36678_cov_3.245797	35000	27	0.319254
(6,89)(11216,36608)(10000,60000)	NODE_379_length_36662_cov_3.885130	35000	85	0.138302
(19,105)(10222,54812)(10000,60000)	NODE_37_length_57386_cov_3.806239	35000	88	0.133548
(22,52)(12330,34903)(10000,60000)	NODE_380_length_36507_cov_3.656367	35000	32	0.243619
(4,13)(30043,35316)(30000,80000)	NODE_381_length_36493_cov_4.012749	55000	11	0.067084
(1,589)(15149,29719)(10000,60000)	NODE_382_length_36485_cov_4.389216	35000	590	0.072905
(15,102)(10003,34803)(10000,60000)	NODE_383_length_36481_cov_3.434830	35000	89	0.048427
(5,45)(11452,33763)(10000,60000)	NODE_384_length_36476_cov_3.560272	35000	42	0.230610
(39,85)(11992,34742)(10000,60000)	NODE_385_length_36472_cov_3.453771	35000	48	0.159447
(2,43)(20943,35010)(10000,60000)	NODE_386_length_36417_cov_3.341126	35000	43	0.078532
(5,19)(13675,29661)(10000,60000)	NODE_387_length_36387_cov_3.648093	35000	16	0.247420
(7,175)(11414,29477)(10000,60000)	NODE_388_length_36360_cov_3.854444	35000	170	0.076989
(43,113)(10480,31318)(10000,60000)	NODE_389_length_36354_cov_3.671052	35000	72	0.085863
(12,62)(22063,57267)(10000,60000)	NODE_38_length_57309_cov_3.381769	35000	52	0.101227
(24,37)(13650,35806)(10000,60000)	NODE_390_length_36343_cov_3.845023	35000	15	0.344501
(4,16)(12749,31516)(10000,60000)	NODE_391_length_36245_cov_3.625104	35000	14	0.327208
(51,76)(14686,29549)(10000,60000)	NODE_392_length_36220_cov_3.148003	35000	27	0.049562
(3,268)(15655,34242)(10000,60000)	NODE_393_length_36113_cov_3.457655	35000	267	0.068043
(4,10)(12162,31018)(10000,60000)	NODE_394_length_36102_cov_3.623615	35000	8	0.093417
(14,116)(12744,32909)(10000,60000)	NODE_395_length_36084_cov_3.892316	35000	104	0.055656
(15,60)(17169,32166)(10000,60000)	NODE_396_length_36071_cov_3.389053	35000	47	0.085442
(45,73)(12739,33221)(10000,60000)	NODE_397_length_36060_cov_3.947082	35000	30	0.246870
(11,20)(15267,26421)(10000,60000)	NODE_398_length_36056_cov_3.743221	35000	11	0.202716
(19,61)(13051,30533)(10000,60000)	NODE_399_length_36055_cov_3.599511	35000	44	0.158784
(4,29)(16747,53224)(10000,60000)	NODE_39_length_57302_cov_3.953359	35000	27	0.363975
(3,83)(25740,68918)(20000,70000)	NODE_3_length_85606_cov_3.777808	45000	82	0.200166
(9,100)(43745,78622)(30000,80000)	NODE_3_length_85606_cov_3.777808	55000	93	0.160343
(25,62)(13118,35286)(10000,60000)	NODE_400_length_36009_cov_3.439376	35000	39	0.112344
(8,19)(10085,14090)(10000,60000)	NODE_401_length_36007_cov_3.654339	35000	13	0.149961
(13,22)(10754,35952)(10000,60000)	NODE_402_length_35994_cov_3.624154	35000	11	0.349839
(14,93)(13518,30979)(10000,60000)	NODE_403_length_35987_cov_3.656431	35000	81	0.144937
(43,54)(16647,33296)(10000,60000)	NODE_404_length_35980_cov_3.531145	35000	13	0.318614
(4,46)(11528,35169)(10000,60000)	NODE_405_length_35962_cov_3.781390	35000	44	0.186417
(44,66)(11632,33885)(10000,60000)	NODE_406_length_35951_cov_3.624707	35000	24	0.222976
(5,56)(11584,31876)(10000,60000)	NODE_407_length_35932_cov_3.563810	35000	53	0.127124
(1,18)(26527,35701)(20000,70000)	NODE_408_length_35890_cov_3.629460	45000	19	0.251337
(3,17)(14062,29995)(10000,60000)	NODE_409_length_35888_cov_3.406577	35000	16	0.267593
(37,296)(23262,57030)(10000,60000)	NODE_40_length_57036_cov_4.017054	35000	261	0.064206
(4,39)(11235,35755)(10000,60000)	NODE_410_length_35885_cov_3.477449	35000	37	0.284439
(1,106)(17096,35844)(10000,60000)	NODE_411_length_35877_cov_3.370507	35000	107	0.071758
(3,19)(11094,26357)(10000,60000)	NODE_412_length_35871_cov_3.604803	35000	18	0.249888
(69,75)(27038,35185)(20000,70000)	NODE_413_length_35866_cov_4.004893	45000	8	0.141677
(18,40)(13265,33890)(10000,60000)	NODE_414_length_35866_cov_3.536612	35000	24	0.116329
(9,17)(13420,31251)(10000,60000)	NODE_415_length_35838_cov_3.617337	35000	10	0.172194
(7,199)(12508,35631)(10000,60000)	NODE_416_length_35835_cov_3.730748	35000	194	0.066493
(10,24)(33387,35434)(30000,80000)	NODE_417_length_35813_cov_3.312006	55000	16	0.361691
(10,17)(12298,31374)(10000,60000)	NODE_418_length_35786_cov_3.452462	35000	9	0.124433
(97,105)(12200,30269)(10000,60000)	NODE_419_length_35718_cov_4.023330	35000	10	0.259980
(3,52)(12821,56684)(10000,60000)	NODE_41_length_56896_cov_3.794549	35000	51	0.185177
(138,222)(14423,34745)(10000,60000)	NODE_420_length_35711_cov_3.261260	35000	86	0.117358
(95,156)(16319,23367)(10000,60000)	NODE_421_length_35708_cov_4.088377	35000	63	0.085004
(21,39)(12663,31703)(10000,60000)	NODE_422_length_35700_cov_3.767535	35000	20	0.146006
(7,469)(12820,35644)(10000,60000)	NODE_423_length_35677_cov_4.387234	35000	464	0.075988
(16,97)(13450,34373)(10000,60000)	NODE_424_length_35657_cov_3.936695	35000	83	0.112017
(2,102)(10805,31559)(10000,60000)	NODE_425_length_35607_cov_3.728456	35000	102	0.111866
(10,41)(12815,34218)(10000,60000)	NODE_426_length_35605_cov_3.469245	35000	33	0.211801
(1,11)(23561,35132)(10000,60000)	NODE_427_length_35588_cov_3.629181	35000	12	0.298348
(12,23)(22647,33195)(10000,60000)	NODE_428_length_35573_cov_3.471472	35000	13	0.441325
(8,70)(11024,35475)(10000,60000)	NODE_429_length_35545_cov_3.252892	35000	64	0.102555
(12,25)(14287,47466)(10000,60000)	NODE_42_length_56745_cov_3.704728	35000	15	0.115462
(5,51)(11496,33798)(10000,60000)	NODE_430_length_35528_cov_3.410793	35000	48	0.138862
(11,14)(18632,35353)(10000,60000)	NODE_431_length_35527_cov_3.938128	35000	5	0.399442
(1,5)(11381,14963)(10000,60000)	NODE_432_length_35518_cov_3.568000	35000	6	0.173173
(32,144)(12070,35405)(10000,60000)	NODE_433_length_35421_cov_3.462148	35000	114	0.096357
(12,13)(32117,32147)(20000,70000)	NODE_434_length_35410_cov_3.686132	45000	3	0.169497
(2,11)(16600,30244)(10000,60000)	NODE_435_length_35370_cov_3.605143	35000	11	0.132296
(1,1)(11995,11995)(10000,60000)	NODE_436_length_35367_cov_3.820716	35000	2	0.498760
(4,15)(11856,32094)(10000,60000)	NODE_437_length_35363_cov_3.819419	35000	13	0.247661
(13,62)(14058,33722)(10000,60000)	NODE_438_length_35303_cov_3.798404	35000	51	0.123989
(12,47)(12953,19573)(10000,60000)	NODE_439_length_35275_cov_3.371276	35000	37	0.049237
(7,31)(26721,52603)(10000,60000)	NODE_43_length_56649_cov_3.890769	35000	26	0.386691
(38,59)(18150,33307)(10000,60000)	NODE_440_length_35265_cov_3.647756	35000	23	0.117645
(6,38)(11235,33066)(10000,60000)	NODE_441_length_35216_cov_3.524618	35000	34	0.165017
(28,59)(12376,33543)(10000,60000)	NODE_442_length_35214_cov_3.106849	35000	33	0.194230
(3,14)(17997,26602)(10000,60000)	NODE_443_length_35204_cov_3.477368	35000	13	0.107249
(4,30)(23013,31607)(10000,60000)	NODE_444_length_35178_cov_3.220616	35000	28	0.065705
(2,20)(10464,31842)(10000,60000)	NODE_445_length_35176_cov_3.523448	35000	20	0.116074
(9,46)(12432,32110)(10000,60000)	NODE_446_length_35170_cov_3.584500	35000	39	0.136068
(47,76)(10822,35054)(10000,60000)	NODE_447_length_35144_cov_3.152347	35000	31	0.277177
(30,53)(11901,31230)(10000,60000)	NODE_448_length_35139_cov_3.420919	35000	25	0.199606
(29,48)(14518,32061)(10000,60000)	NODE_449_length_35118_cov_3.601102	35000	21	0.334833
(2,33)(11681,52330)(10000,60000)	NODE_44_length_55711_cov_3.731551	35000	33	0.205171
(19,62)(10314,34799)(10000,60000)	NODE_450_length_35101_cov_3.452003	35000	45	0.179966
(11,47)(12212,34365)(10000,60000)	NODE_451_length_35092_cov_3.929529	35000	38	0.090236
(3,158)(15619,33141)(10000,60000)	NODE_452_length_35078_cov_3.830698	35000	157	0.099808
(19,191)(15628,34144)(10000,60000)	NODE_453_length_35076_cov_3.563999	35000	174	0.059957
(82,85)(25059,28846)(10000,60000)	NODE_454_length_35023_cov_3.483765	35000	5	0.073211
(14,35)(10664,29804)(10000,60000)	NODE_455_length_34963_cov_3.977685	35000	23	0.395135
(10,17)(22180,31271)(10000,60000)	NODE_456_length_34940_cov_3.906604	35000	9	0.369467
(18,27)(10356,34810)(10000,60000)	NODE_457_length_34939_cov_4.529133	35000	11	0.100615
(46,49)(12919,24057)(10000,60000)	NODE_458_length_34926_cov_3.805668	35000	5	0.135889
(9,51)(11732,34339)(10000,60000)	NODE_459_length_34887_cov_3.462343	35000	44	0.237821
(4,184)(12351,54329)(10000,60000)	NODE_45_length_55545_cov_3.661472	35000	182	0.121429
(8,65)(11937,34748)(10000,60000)	NODE_460_length_34862_cov_3.908322	35000	59	0.154656
(10,43)(24025,34372)(20000,70000)	NODE_461_length_34844_cov_3.680645	45000	35	0.131527
(18,59)(10002,18614)(10000,60000)	NODE_462_length_34803_cov_3.627478	35000	43	0.146300
(3,278)(25504,34760)(20000,70000)	NODE_463_length_34791_cov_3.784244	45000	277	0.080499
(58,221)(13119,21946)(10000,60000)	NODE_464_length_34791_cov_3.557045	35000	165	0.067416
(7,9)(20096,26710)(20000,70000)	NODE_465_length_34787_cov_3.539322	45000	4	0.401089
(3,12)(18986,33921)(10000,60000)	NODE_466_length_34745_cov_3.912688	35000	11	0.143488
(12,50)(14422,31860)(10000,60000)	NODE_467_length_34734_cov_3.838516	35000	40	0.149384
(4,24)(11051,28806)(10000,60000)	NODE_468_length_34666_cov_3.834785	35000	22	0.208657
(42,114)(17354,34586)(10000,60000)	NODE_469_length_34656_cov_3.463698	35000	74	0.073095
(22,48)(14663,50976)(10000,60000)	NODE_46_length_55383_cov_3.867213	35000	28	0.134961
(5,28)(10859,34309)(10000,60000)	NODE_470_length_34645_cov_3.381520	35000	25	0.116240
(34,193)(10008,34608)(10000,60000)	NODE_471_length_34642_cov_3.458877	35000	161	0.084951
(103,134)(10380,33802)(10000,60000)	NODE_472_length_34624_cov_3.066474	35000	33	0.253849
(8,14)(15189,34206)(10000,60000)	NODE_473_length_34608_cov_3.451303	35000	8	0.303753
(24,112)(11158,34214)(10000,60000)	NODE_474_length_34578_cov_3.635227	35000	90	0.111569
(13,404)(11270,34546)(10000,60000)	NODE_475_length_34571_cov_3.439690	35000	393	0.066313
(9,29)(10225,23783)(10000,60000)	NODE_476_length_34558_cov_3.654633	35000	22	0.142583
(3,8)(12113,26849)(10000,60000)	NODE_477_length_34543_cov_3.437464	35000	7	0.499507
(21,99)(12307,31884)(10000,60000)	NODE_478_length_34508_cov_3.886076	35000	80	0.158083
(9,13)(24854,34238)(20000,70000)	NODE_479_length_34501_cov_3.298500	45000	6	0.142544
(5,92)(14145,48769)(10000,60000)	NODE_47_length_54946_cov_3.470782	35000	89	0.076809
(4,10)(17680,33515)(10000,60000)	NODE_480_length_34492_cov_3.544820	35000	8	0.281159
(4,48)(10251,34234)(10000,60000)	NODE_481_length_34486_cov_3.322157	35000	46	0.321311
(1,41)(16754,29906)(10000,60000)	NODE_482_length_34480_cov_3.915273	35000	42	0.102881
(11,234)(11789,31656)(10000,60000)	NODE_483_length_34449_cov_3.647656	35000	225	0.056560
(92,122)(13520,25800)(10000,60000)	NODE_484_length_34444_cov_3.509477	35000	32	0.244899
(7,7)(33242,33242)(30000,80000)	NODE_485_length_34438_cov_3.389441	55000	2	0.015441
(7,47)(13202,33490)(10000,60000)	NODE_486_length_34433_cov_3.780684	35000	42	0.056692
(3,9)(15499,33150)(10000,60000)	NODE_487_length_34423_cov_3.595851	35000	8	0.124488
(72,81)(24056,28165)(20000,70000)	NODE_488_length_34413_cov_3.695168	45000	11	0.315985
(6,10)(21317,25958)(10000,60000)	NODE_489_length_34406_cov_3.650888	35000	6	0.376466
(2,54)(15946,52523)(10000,60000)	NODE_48_length_54887_cov_3.532872	35000	54	0.151524
(99,128)(11753,16923)(10000,60000)	NODE_490_length_34349_cov_3.177226	35000	31	0.241631
(9,15)(15486,33572)(10000,60000)	NODE_491_length_34348_cov_4.661129	35000	8	0.106239
(3,81)(11319,32593)(10000,60000)	NODE_492_length_34336_cov_3.404212	35000	80	0.050025
(168,295)(11592,29740)(10000,60000)	NODE_493_length_34316_cov_3.769413	35000	129	0.111276
(81,104)(22283,29250)(20000,70000)	NODE_494_length_34304_cov_3.042567	45000	25	0.225616
(3,15)(10050,33546)(10000,60000)	NODE_495_length_34242_cov_3.495504	35000	14	0.146101
(14,227)(12133,31401)(10000,60000)	NODE_496_length_34237_cov_4.007060	35000	215	0.103984
(6,66)(10063,31067)(10000,60000)	NODE_497_length_34219_cov_3.679894	35000	62	0.129143
(7,31)(10221,32104)(10000,60000)	NODE_498_length_34210_cov_3.821524	35000	26	0.450416
(7,13)(14565,30043)(10000,60000)	NODE_499_length_34210_cov_3.693589	35000	8	0.117151
(7,121)(10062,53194)(10000,60000)	NODE_49_length_54828_cov_3.684738	35000	116	0.138189
(12,94)(15372,56393)(10000,60000)	NODE_4_length_83149_cov_3.998880	35000	84	0.212179
(21,135)(21457,64969)(20000,70000)	NODE_4_length_83149_cov_3.998880	45000	116	0.160629
(7,165)(16527,34190)(10000,60000)	NODE_500_length_34196_cov_3.699651	35000	160	0.128086
(16,112)(17022,29003)(10000,60000)	NODE_501_length_34188_cov_3.545895	35000	98	0.059850
(14,26)(15038,33839)(10000,60000)	NODE_502_length_34181_cov_3.545977	35000	14	0.491442
(1,4)(24528,25808)(20000,70000)	NODE_503_length_34173_cov_3.882139	45000	5	0.447428
(16,42)(12697,32511)(10000,60000)	NODE_504_length_34159_cov_3.530652	35000	28	0.273937
(16,63)(10356,32313)(10000,60000)	NODE_505_length_34119_cov_3.405556	35000	49	0.227254
(9,29)(14490,34073)(10000,60000)	NODE_506_length_34098_cov_3.635313	35000	22	0.251047
(12,78)(10620,34043)(10000,60000)	NODE_507_length_34069_cov_3.456344	35000	68	0.227872
(8,71)(10949,32022)(10000,60000)	NODE_508_length_34067_cov_3.499028	35000	65	0.200993
(5,48)(10094,34048)(10000,60000)	NODE_509_length_34066_cov_3.314835	35000	45	0.189105
(6,39)(13215,49824)(10000,60000)	NODE_50_length_54439_cov_3.845491	35000	35	0.241711
(27,84)(10249,32932)(10000,60000)	NODE_510_length_34065_cov_3.671466	35000	59	0.143160
(3,21)(20680,33407)(20000,70000)	NODE_511_length_34063_cov_3.717789	45000	20	0.253993
(2,27)(11505,27109)(10000,60000)	NODE_512_length_34027_cov_3.396251	35000	27	0.153297
(6,130)(11218,21056)(10000,60000)	NODE_513_length_34018_cov_3.234559	35000	126	0.065091
(2,20)(12289,25035)(10000,60000)	NODE_514_length_34002_cov_3.673657	35000	20	0.139771
(216,435)(10363,31902)(10000,60000)	NODE_515_length_33981_cov_7.377575	35000	221	0.064586
(5,33)(11215,31703)(10000,60000)	NODE_516_length_33971_cov_3.799539	35000	30	0.386601
(2,93)(12278,32203)(10000,60000)	NODE_517_length_33964_cov_3.838949	35000	93	0.116133
(33,47)(15096,33082)(10000,60000)	NODE_518_length_33956_cov_4.356677	35000	16	0.205569
(16,25)(11602,33701)(10000,60000)	NODE_519_length_33947_cov_3.367200	35000	11	0.136367
(10,23)(21293,46701)(20000,70000)	NODE_51_length_54424_cov_3.747832	45000	15	0.402470
(71,581)(10223,32443)(10000,60000)	NODE_520_length_33930_cov_3.127930	35000	512	0.079668
(10,114)(12054,30804)(10000,60000)	NODE_521_length_33921_cov_3.582816	35000	106	0.073348
(5,27)(21775,33554)(20000,70000)	NODE_522_length_33918_cov_3.752181	45000	24	0.180714
(13,43)(18570,30171)(10000,60000)	NODE_523_length_33904_cov_3.790445	35000	32	0.093651
(21,54)(11632,32919)(10000,60000)	NODE_524_length_33900_cov_3.610455	35000	35	0.140132
(14,37)(33281,33753)(10000,60000)	NODE_525_length_33871_cov_3.534940	35000	25	0.074554
(6,12)(12016,14367)(10000,60000)	NODE_526_length_33855_cov_4.028262	35000	8	0.139906
(4,54)(14836,31718)(10000,60000)	NODE_527_length_33828_cov_3.490913	35000	52	0.183149
(25,40)(13647,28507)(10000,60000)	NODE_528_length_33795_cov_3.887791	35000	17	0.249750
(23,33)(15245,22791)(10000,60000)	NODE_529_length_33790_cov_3.294500	35000	12	0.322624
(7,16)(15493,48254)(10000,60000)	NODE_52_length_54166_cov_3.498363	35000	11	0.229165
(5,72)(11398,33776)(10000,60000)	NODE_530_length_33781_cov_3.613711	35000	69	0.095792
(44,472)(10294,33165)(10000,60000)	NODE_531_length_33769_cov_8.151262	35000	430	0.083269
(27,53)(12780,32621)(10000,60000)	NODE_532_length_33758_cov_3.531388	35000	28	0.226049
(5,5)(20887,20887)(10000,60000)	NODE_533_length_33748_cov_3.659187	35000	2	0.159388
(1,31)(10538,33711)(10000,60000)	NODE_534_length_33726_cov_3.327207	35000	32	0.165484
(6,12)(13783,27773)(10000,60000)	NODE_535_length_33724_cov_3.428074	35000	8	0.576605
(12,30)(14381,32508)(10000,60000)	NODE_536_length_33689_cov_3.824323	35000	20	0.263686
(11,15)(13339,14862)(10000,60000)	NODE_537_length_33687_cov_3.460998	35000	6	0.020860
(34,173)(21101,29922)(20000,70000)	NODE_538_length_33670_cov_3.557922	45000	141	0.067676
(3,41)(12150,33147)(10000,60000)	NODE_539_length_33667_cov_3.657501	35000	40	0.161399
(1,126)(12460,49579)(10000,60000)	NODE_53_length_53800_cov_3.757565	35000	127	0.114182
(59,92)(12636,33573)(10000,60000)	NODE_540_length_33654_cov_3.778125	35000	35	0.188595
(8,21)(11044,32254)(10000,60000)	NODE_541_length_33641_cov_3.232604	35000	15	0.198296
(51,64)(11593,32637)(10000,60000)	NODE_542_length_33625_cov_3.788940	35000	15	0.257243
(1,98)(16189,32109)(10000,60000)	NODE_543_length_33611_cov_3.243674	35000	99	0.080048
(1,51)(10672,33600)(10000,60000)	NODE_544_length_33607_cov_3.709114	35000	52	0.366281
(40,124)(13946,31056)(10000,60000)	NODE_545_length_33591_cov_3.638361	35000	86	0.139280
(160,218)(10687,31974)(10000,60000)	NODE_546_length_33555_cov_3.374402	35000	60	0.201066
(1,4)(14012,14402)(10000,60000)	NODE_547_length_33544_cov_3.478637	35000	5	0.106644
(1,19)(10652,32718)(10000,60000)	NODE_548_length_33540_cov_3.359828	35000	20	0.243355
(21,47)(14061,33162)(10000,60000)	NODE_549_length_33530_cov_3.190362	35000	28	0.086649
(23,319)(13815,51731)(10000,60000)	NODE_54_length_53363_cov_3.365613	35000	298	0.080828
(12,32)(11761,33172)(10000,60000)	NODE_550_length_33517_cov_3.740589	35000	22	0.323954
(5,38)(10026,30808)(10000,60000)	NODE_551_length_33516_cov_3.487716	35000	35	0.211343
(11,58)(15473,32468)(10000,60000)	NODE_552_length_33506_cov_3.392343	35000	49	0.092368
(8,30)(11170,32282)(10000,60000)	NODE_553_length_33496_cov_3.646256	35000	24	0.346637
(110,144)(11020,32530)(10000,60000)	NODE_554_length_33485_cov_3.282394	35000	36	0.224335
(1,206)(10271,30948)(10000,60000)	NODE_555_length_33480_cov_3.831940	35000	207	0.071116
(2,15)(25293,32161)(20000,70000)	NODE_556_length_33475_cov_3.714885	45000	15	0.329745
(10,76)(16752,26869)(10000,60000)	NODE_557_length_33460_cov_3.000779	35000	68	0.059419
(7,98)(10639,30929)(10000,60000)	NODE_558_length_33451_cov_3.738696	35000	93	0.131780
(7,17)(11672,18568)(10000,60000)	NODE_559_length_33393_cov_3.594552	35000	12	0.064020
(3,44)(13980,50068)(10000,60000)	NODE_55_length_53216_cov_3.181204	35000	43	0.169450
(24,135)(11513,15133)(10000,60000)	NODE_560_length_33381_cov_3.451896	35000	113	0.039492
(18,25)(11636,22563)(10000,60000)	NODE_561_length_33378_cov_3.422429	35000	9	0.133888
(9,25)(28708,32248)(20000,70000)	NODE_562_length_33328_cov_3.796052	45000	18	0.471830
(6,74)(12288,33318)(10000,60000)	NODE_563_length_33326_cov_3.683149	35000	70	0.100750
(21,49)(10108,26991)(10000,60000)	NODE_564_length_33307_cov_3.734431	35000	30	0.211047
(1,8)(20903,28323)(20000,70000)	NODE_565_length_33298_cov_3.490979	45000	9	0.223643
(25,45)(10879,29993)(10000,60000)	NODE_566_length_33296_cov_3.393469	35000	22	0.110231
(369,387)(16190,30713)(10000,60000)	NODE_567_length_33279_cov_3.338608	35000	20	0.161697
(11,54)(11656,33163)(10000,60000)	NODE_568_length_33274_cov_4.430023	35000	45	0.269652
(36,217)(13199,32614)(10000,60000)	NODE_569_length_33269_cov_3.559723	35000	183	0.083571
(5,38)(10679,52242)(10000,60000)	NODE_56_length_53083_cov_3.770478	35000	35	0.264693
(3,9)(13814,27243)(10000,60000)	NODE_570_length_33259_cov_4.037425	35000	8	0.327540
(3,9)(13388,22784)(10000,60000)	NODE_571_length_33199_cov_3.688036	35000	8	0.039601
(170,281)(12045,31025)(10000,60000)	NODE_572_length_33195_cov_3.445431	35000	113	0.058044
(2,39)(17209,32142)(10000,60000)	NODE_573_length_33188_cov_3.771797	35000	39	0.117527
(23,50)(14489,32916)(10000,60000)	NODE_574_length_33177_cov_3.760898	35000	29	0.233957
(113,254)(10321,23884)(10000,60000)	NODE_575_length_33169_cov_3.488570	35000	143	0.076757
(9,115)(12520,32964)(10000,60000)	NODE_576_length_33165_cov_3.744450	35000	108	0.085273
(11,41)(18477,32101)(10000,60000)	NODE_577_length_33142_cov_3.563478	35000	32	0.274213
(7,261)(14227,30597)(10000,60000)	NODE_578_length_33103_cov_3.520543	35000	256	0.064541
(1,29)(10334,31522)(10000,60000)	NODE_579_length_33092_cov_3.612312	35000	30	0.230720
(7,15)(10013,44083)(10000,60000)	NODE_57_length_52818_cov_3.717142	35000	10	0.137299
(1,22)(12749,31855)(10000,60000)	NODE_580_length_33065_cov_3.717921	35000	23	0.177799
(94,157)(17699,32887)(10000,60000)	NODE_581_length_33053_cov_4.208199	35000	65	0.060553
(75,85)(12539,32352)(10000,60000)	NODE_582_length_33051_cov_3.423859	35000	12	0.252244
(3,24)(10142,32045)(10000,60000)	NODE_583_length_32997_cov_3.614505	35000	23	0.144166
(120,143)(11510,32854)(10000,60000)	NODE_584_length_32987_cov_3.371199	35000	25	0.067206
(7,8)(20225,27952)(20000,70000)	NODE_585_length_32950_cov_4.229856	45000	3	0.074995
